"cmc","0.0","numOfColors","numOfReprints","power","rarity","toughness","keywords","releaseDate","price"
"5","21.11537869804326","1","1","0","14","0","[]","732709","0.00"
"2","8.896929365418975","1","1","1.0","5","1.0","[u'Flying']","732709","0.18"
"5","17.741069280156477","1","1","0","5","0","[u'Suspend']","732709","0.33"
"4","13.967916325302077","1","2","3.0","1","3.0","[u'Convoke', u'Kicker']","732709","0.16"
"3","10.69374600438286","1","1","0","1","0","[u'Flash']","732709","0.12"
"4","2.540099820616848","1","1","1.0","1","3.0","[u'Scry', u'Morph']","732709","0.19"
"3","18.679244065114545","1","1","3.0","1","3.0","[u'Scry']","732709","0.11"
"3","0","1","2","3.0","1","3.0","[]","732709","0.17"
"6","25.75794962978392","1","1","3.0","5","3.0","[]","732709","0.37"
"4","628.6829165866185","1","1","3.0","14","3.0","[u'Protection', u'Flash']","732709","0.95"
"1","19.454802523556786","1","1","1.0","1","1.0","[]","732709","0.11"
"3","8.305005694414016","1","1","0","1","0","[u'Suspend']","732709","0.11"
"3","15.610840105361758","1","1","2.0","5","1.0","[u'Shadow', u'Forecast']","732709","0.19"
"4","14.852454816081094","1","1","2.0","1","2.0","[u'Flying']","732709","0.16"
"3","5.909108435244429","1","1","0","5","0","[]","732709","0.11"
"3","36.9155620572323","1","1","0","14","0","[u'Gravestorm']","732709","6.93"
"4","2.1680237600193344","1","1","0","5","0","[u'Poisonous']","732709","0.00"
"3","25.258973604314985","1","1","2.0","5","1.0","[u'Shadow']","732709","0.37"
"2","220.78778571428572","1","2","2.0","5","1.0","[]","732709","0.37"
"3","4.324833894500561","1","2","2.0","1","2.0","[u'Cycling']","732709","0.43"
"5","0","1","2","5.0","1","3.0","[]","732709","0.16"
"5","21.855960189975715","1","2","3.0","1","3.0","[u'Raid', u'Hellbent', u'Morph']","732709","0.18"
"2","9.822920731707317","1","1","1.0","5","3.0","[]","732709","0.11"
"4","3.249079663532902","1","1","2.0","1","2.0","[u'Flanking', u'Flying', u'Suspend']","732709","0.16"
"3","15.998840349806253","1","1","0","1","0","[]","732709","0.16"
"1","61.98390134758776","1","1","1.0","5","1.0","[]","732709","0.48"
"1","1640.3821455180434","1","1","0","14","0","[u'Flash']","732709","1.89"
"2","1.545068027210884","1","2","1.0","5","1.0","[u'Haste', u'Storm']","732709","0.28"
"4","30.452550698573017","1","3","2.0","5","3.0","[]","732709","0.18"
"7","44.06016919624906","1","3","5.0","5","5.0","[]","732709","0.22"
"6","15.377048332030853","1","1","0","5","0","[u'Suspend']","732709","0.37"
"3","22.331545375706536","0","1","0","14","0","[]","732709","9.71"
"0","36.262189600826275","1","1","0","14","0","[]","732709","5.31"
"0","87.32348269326324","1","1","0","14","0","[]","732709","5.36"
"2","5.972137149362259","1","1","0","1","0","[]","732709","0.16"
"3","1.7503300350128472","1","1","0","5","0","[]","732709","0.11"
"1","108.68157484976608","1","1","0.0","5","2.0","[]","732709","1.51"
"4","0.0","1","1","3.0","5","3.0","[u'Transfigure']","732709","0.33"
"0","202.25844192843758","2","2","0","14","0","[]","732709","58.23"
"6","55.15970755022848","1","1","4.0","14","4.0","[u'Fear', u'Suspend']","732709","1.10"
"2","20.35012822420542","1","2","0","1","0","[]","732709","0.11"
"0","205.72560001898134","2","1","0","14","0","[]","732709","6.07"
"2","8.59750110081853","1","1","0","5","0","[u'Storm', u'Buyback']","732709","0.00"
"3","254.1226110327801","0","2","0","14","0","[]","732709","13.00"
"0","143.20407112423882","1","2","0","5","0","[u'Transmute']","732709","3.00"
"2","29.284245151531547","1","1","0","5","0","[u'Suspend']","732709","1.96"
"6","49.998845231056116","1","1","0","14","0","[]","732709","0.38"
"2","15.36212085003554","1","1","1.0","5","1.0","[]","732709","0.00"
"2","4.6556331850941","1","2","0","1","0","[]","732709","0.19"
"4","35.54572477597014","1","2","1","14","1","[u'Grandeur']","732709","7.99"
"8","17.573846003816456","1","2","5.0","14","5.0","[u'Convoke', u'Flash', u'Flying']","732709","0.54"
"2","11.391521638292568","1","1","1.0","1","3.0","[u'Shadow']","732709","0.11"
"4","11.814352757327944","1","1","2.0","1","2.0","[u'Fateseal']","732709","0.18"
"3","0","1","2","0","1","0","[]","732709","0.16"
"0","0","1","2","1.0","5","1.0","[]","732709","10.67"
"2","0.4791489361702129","1","4","2.0","1","1.0","[u'Reach', u'Deathtouch']","732709","0.19"
"3","20.832645868674717","1","1","2.0","14","3.0","[]","732709","7.37"
"5","19.51539534656774","1","1","0","5","0","[u'Suspend']","732709","0.18"
"3","6.402992707011163","1","2","2.0","1","2.0","[u'Flying', u'Haste', u'Echo']","732709","0.16"
"0","93.61310415539906","2","2","0","14","0","[]","732709","67.59"
"1","8.070432309357948","1","1","0","14","0","[]","732709","0.00"
"3","43.92328306465951","1","2","0","14","0","[]","732709","1.13"
"2","72.52082101667499","0","3","1.0","14","1.0","[u'Suspend']","732709","0.54"
"3","33.24644873980515","2","2","2.0","14","2.0","[u'Suspend']","732709","2.49"
"4","18.70011347676601","1","1","3.0","14","3.0","[u'Haste']","732709","3.03"
"5","13.843580622271828","1","2","4.0","1","4.0","[]","732709","0.11"
"2","7.095958562810569","1","1","0","1","0","[u'Flash']","732709","0.19"
"2","8.336340552692738","1","1","1.0","1","1.0","[]","732709","0.64"
"6","1.545068027210884","1","1","6.0","5","4.0","[u'Haste', u'Echo']","732709","0.11"
"2","23.301378338448963","0","1","0","5","0","[]","732709","9.00"
"8","3.249079663532902","1","2","5.0","14","5.0","[u'Delve', u'Flying']","732709","1.13"
"0","143.07351398138167","1","5","0","5","0","[u'Graft']","732709","0.38"
"6","20.790934065601864","1","1","0","5","0","[u'Suspend']","732709","0.20"
"4","38.29024499562329","1","2","2.0","14","2.0","[u'Flash']","732709","18.00"
"5","15.600062974182327","1","1","0","5","0","[u'Suspend']","732709","0.21"
"3","78.924","1","1","2.0","14","2.0","[]","732709","26.18"
"0","120.59318971317053","1","3","0","5","0","[u'Hellbent']","732709","0.22"
"2","1.1864443124420996","1","1","0","5","0","[u'Flying', u'Aura swap']","732709","0.48"
"4","1.5975042997543","1","2","0","1","0","[u'Scry']","732709","0.16"
"2","10.726770408756622","1","2","0","1","0","[]","732709","0.16"
"2","10.241414698110717","1","1","0","5","0","[u'Haste']","732709","0.24"
"2","15.552947221548504","1","2","1.0","5","1.0","[u'Protection', u'Lifelink']","732709","0.21"
"4","4.211109509503024","1","2","5.0","5","5.0","[]","732709","0.18"
"5","24.175316181594106","1","2","0","5","0","[]","732709","0.11"
"1","15.372210668999168","1","1","0.0","1","3.0","[u'Trample']","732709","0.41"
"2","19.030758767848187","0","1","3.0","5","3.0","[u'Vanishing']","732709","0.11"
"2","0","1","3","1","14","1","[]","732709","129.16"
"3","65.75106339172922","1","2","2.0","1","2.0","[]","732709","0.16"
"7","4.438377659574467","1","2","0","14","0","[u'Split second']","732709","0.57"
"4","15.172643390651919","1","1","3.0","5","2.0","[u'Suspend']","732709","0.19"
"4","22.407195963300445","0","1","0","14","0","[u'Morph']","732709","0.28"
"4","0","0","6","5.0","12","5.0","[]","729879","7.99"
"6","3.249079663532902","1","5","4.0","14","4.0","[u'Flying']","733169","3.03"
"8","33.74680537879736","1","5","5.0","14","5.0","[u'Flash', u'Flying']","733169","3.03"
"8","49.371945508207766","3","5","7.0","14","7.0","[u'Flying']","733169","64.51"
"6","31.77970275447052","1","3","5.0","14","5.0","[u'Flying']","733169","21.99"
"6","26.007396566136535","3","3","6.0","14","6.0","[u'Flying']","733169","11.94"
"8","3.249079663532902","3","2","8.0","14","8.0","[u'Trample', u'Flying', u'Haste']","733169","9.35"
"6","3.249079663532902","1","22","5.0","14","5.0","[u'Flying']","733169","3.51"
"7","21.798552755863813","1","3","0","14","0","[u'Flying']","733169","9.32"
"7","22.865917711875415","1","4","5.0","14","5.0","[u'Flying']","733169","4.25"
"6","19.09554748055253","2","5","4.0","14","4.0","[u'Flying']","733169","7.59"
"7","15.459696893773431","1","3","5.0","14","4.0","[u'Flying']","733169","4.66"
"7","19.11283018539337","2","3","4.0","14","4.0","[u'Flying']","733169","6.45"
"4","14.86057540828982","1","13","2.0","14","3.0","[u'Flying']","733169","0.78"
"16","41.69466981726378","0","2","9.0","14","9.0","[u'Flying']","733169","7.65"
"9","37.03530380517239","1","4","0","14","0","[u'Storm']","733169","3.38"
"2","0","0","2","2.0","12","2.0","[]","732769","0.00"
"3","0","0","1","2.0","12","3.0","[]","732769","2.95"
"3","0","0","4","2.0","12","1.0","[]","732769","0.00"
"2","0","0","2","2.0","12","1.0","[]","732769","1.55"
"1","0","0","2","1.0","12","1.0","[]","732769","0.75"
"4","0","0","3","1","12","1","[]","732769","0.95"
"3","0","0","4","0","12","0","[]","732769","4.99"
"5","0","0","3","4.0","12","4.0","[]","732769","1.00"
"7","0","0","2","1.0","12","1.0","[]","732769","0.43"
"3","0","0","2","2.0","12","1.0","[]","732769","0.60"
"3","0","0","2","1","12","1","[]","732769","8.00"
"3","0","0","2","2.0","12","2.0","[]","732769","1.00"
"3","0","0","2","0","12","0","[]","732769","1.00"
"3","0","0","2","2.0","12","1.0","[]","732769","0.00"
"2","0","0","2","5.0","12","6.0","[]","732769","1.00"
"2","0","0","2","2.0","12","2.0","[]","732769","1.00"
"0","0","0","2","1.0","12","1.0","[]","732769","3.00"
"4","0","0","2","3.0","12","3.0","[]","732769","1.00"
"3","0","0","3","2.0","12","1.0","[]","732769","3.22"
"3","0","0","1","0","12","0","[]","732769","0.00"
"1","0","0","2","0","12","0","[]","732769","3.00"
"2","0","0","2","2.0","12","1.0","[]","732769","0.00"
"3","0","0","2","0","12","0","[]","732769","0.00"
"2","0","0","3","2.0","12","2.0","[]","732769","0.00"
"2","0","0","2","2.0","12","3.0","[]","732769","0.79"
"3","0","0","2","0.0","12","0.0","[]","732769","0.00"
"2","0","0","1","0","12","0","[]","732769","0.95"
"6","0","0","2","0","12","0","[]","732769","0.95"
"3","0","0","2","3.0","12","1.0","[]","732769","0.43"
"1","0","0","2","2.0","12","1.0","[]","732769","0.00"
"3","0","0","2","0","12","0","[]","732769","0.69"
"2","0","0","2","1.0","12","1.0","[]","732769","1.38"
"1","0","0","3","2.0","12","2.0","[]","732769","1.95"
"5","0","0","1","4.0","12","4.0","[]","732769","0.79"
"2","0","0","3","1.0","12","1.0","[]","732769","0.79"
"2","0","0","4","0","12","0","[]","732769","1.45"
"2","0","0","2","2.0","12","2.0","[]","732769","0.62"
"3","0","0","2","0","12","0","[]","732769","0.87"
"2","0","0","3","0","12","0","[]","732769","13.49"
"6","0","0","3","2.0","12","4.0","[]","732769","3.00"
"4","0","0","2","4.0","12","4.0","[]","732769","0.00"
"3","0","0","1","0","12","0","[]","732769","3.95"
"2","0","0","2","2.0","12","2.0","[]","732769","1.95"
"3","0","0","3","0.0","12","0.0","[]","732769","2.95"
"4","0","0","3","0","12","0","[]","732769","2.95"
"2","0","0","2","1.0","12","3.0","[]","732769","1.95"
"9","0","0","6","4.0","12","6.0","[]","732769","0.00"
"6","0","0","2","0","12","0","[]","732769","1.00"
"4","0","0","1","0","12","0","[]","732769","4.00"
"6","0","0","1","4.0","12","4.0","[]","729209","1.98"
"6","0","0","2","6.0","12","6.0","[]","729209","0.37"
"2","0","0","1","2.0","12","2.0","[]","729209","8.97"
"6","0","0","3","6.0","12","6.0","[]","729209","0.99"
"5","0","0","3","2.0","12","2.0","[]","729209","0.99"
"3","0","0","1","3.0","12","2.0","[]","729209","0.00"
"3","0","0","2","0","12","0","[]","729209","2.49"
"4","0","0","2","0","12","0","[]","729209","1.48"
"6","0","0","1","0","12","0","[]","729209","0.00"
"7","0","0","2","5.0","12","5.0","[]","729209","0.39"
"2","0","0","2","0","12","0","[]","729209","0.40"
"4","0","0","3","0","12","0","[]","729209","1.49"
"2","0","0","1","2.0","12","2.0","[]","729209","3.49"
"6","0","0","1","5.0","12","5.0","[]","729209","1.00"
"7","0","0","2","8.0","12","5.0","[]","729209","0.99"
"7","0","0","4","1","12","1","[]","729209","6.31"
"5","0","0","1","0","12","0","[]","729209","3.98"
"6","0","0","2","5.0","12","8.0","[]","729209","3.00"
"3","0","0","1","1.0","12","4.0","[]","729209","2.66"
"4","0","0","1","4.0","12","3.0","[]","729209","0.88"
"7","0","0","1","4.0","12","4.0","[]","729209","5.98"
"1","0","0","2","1.0","12","1.0","[]","729209","8.47"
"3","0","0","1","2.0","12","3.0","[]","729209","23.99"
"15","0","0","3","15.0","12","15.0","[]","729209","37.49"
"0","0","0","2","0","12","0","[]","729209","0.37"
"7","0","0","1","0","12","0","[]","729209","1.24"
"4","0","0","2","3.0","12","4.0","[]","729209","5.49"
"6","0","0","4","5.0","12","5.0","[]","729209","3.49"
"3","0","0","1","3.0","12","3.0","[]","729209","0.00"
"5","0","0","1","4.0","12","3.0","[]","729209","2.98"
"5","0","0","1","4.0","12","3.0","[]","729209","1.06"
"8","0","0","3","4.0","12","9.0","[]","729209","1.49"
"2","0","0","5","0","12","0","[]","729209","1.37"
"6","0","0","3","6.0","12","6.0","[]","729209","17.99"
"3","0","0","2","0","12","0","[]","729209","4.99"
"3","0","0","2","4.0","12","4.0","[]","729209","0.00"
"5","0","0","2","0.0","12","0.0","[]","729209","0.37"
"7","0","0","1","8.0","12","8.0","[]","729209","14.98"
"7","0","0","2","4.0","12","4.0","[]","729209","0.99"
"7","0","0","2","0","12","0","[]","729209","1.49"
"5","0","0","2","3.0","12","3.0","[]","729209","3.99"
"7","0","0","2","6.0","12","6.0","[]","729209","0.56"
"5","0","0","1","0","12","0","[]","729209","0.00"
"6","0","0","2","4.0","12","6.0","[]","729209","0.00"
"3","0","0","1","2.0","12","2.0","[]","729209","10.40"
"5","0","0","1","4.0","12","5.0","[]","729209","0.00"
"1","0","0","2","0","12","0","[]","729209","1.63"
"0","0","0","2","0","12","0","[]","729209","5.95"
"5","0","0","1","4.0","12","5.0","[]","729209","4.74"
"6","0","0","2","3.0","12","3.0","[]","729209","0.37"
"7","0","0","1","5.0","12","6.0","[]","729209","1.25"
"3","0","0","1","3.0","12","2.0","[]","729209","1.00"
"3","0","0","3","5.0","12","3.0","[]","729209","0.00"
"5","0","0","3","5.0","12","7.0","[]","729209","1.13"
"7","0","0","3","6.0","12","4.0","[]","729209","0.41"
"6","0","0","2","3.0","12","3.0","[]","729209","0.73"
"1","0","0","1","0","12","0","[]","729209","2.98"
"3","0","0","1","4.0","12","2.0","[]","729209","1.25"
"5","0","0","2","5.0","12","4.0","[]","729209","1.98"
"3","0","0","1","3.0","12","2.0","[]","729209","2.48"
"6","0","0","2","4.0","12","5.0","[]","729209","0.35"
"1","0","0","2","0","12","0","[]","729209","1.00"
"3","0","0","2","2.0","12","3.0","[]","729209","0.49"
"8","0","0","2","0","12","0","[]","729209","12.99"
"6","0","0","3","5.0","12","5.0","[]","729209","0.00"
"5","0","0","2","4.0","12","4.0","[]","729209","0.79"
"3","0","0","1","1.0","12","1.0","[]","729209","0.00"
"5","0","0","3","3.0","12","4.0","[]","729209","1.06"
"4","0","0","1","3.0","12","4.0","[]","729209","0.00"
"5","0","0","3","6.0","12","4.0","[]","729209","0.79"
"4","0","0","1","0","12","0","[]","729209","6.98"
"0","0","0","1","0","12","0","[]","729209","1.00"
"7","0","0","2","4.0","12","5.0","[]","729209","2.49"
"5","0","0","1","3.0","12","5.0","[]","729209","2.95"
"7","0","0","2","4.0","12","5.0","[]","729209","0.60"
"7","0","0","3","6.0","12","6.0","[]","729209","1.24"
"4","0","0","3","5.0","12","5.0","[]","729209","1.49"
"4","0","0","1","2.0","12","2.0","[]","729209","7.98"
"5","0","0","1","4.0","12","3.0","[]","729209","0.00"
"5","0","0","2","3.0","12","3.0","[]","729209","1.98"
"2","0","0","2","0","12","0","[]","729209","1.00"
"7","0","0","1","0","12","0","[]","729209","1.72"
"0","0","0","93","0","12","0","[]","729209","0.49"
"4","0","0","3","4.0","12","4.0","[]","729209","9.98"
"6","0","0","3","6.0","12","3.0","[]","729209","1.99"
"6","0","0","1","3.0","12","7.0","[]","729209","1.99"
"0","0","0","2","0","12","0","[]","729209","3.00"
"3","0","0","2","0","12","0","[]","729209","1.99"
"6","0","0","2","5.0","12","4.0","[]","729209","0.67"
"2","0","0","1","0","12","0","[]","729209","6.47"
"7","0","0","2","5.0","12","5.0","[]","729209","0.67"
"4","0","0","2","3.0","12","4.0","[]","729209","1.88"
"5","0","0","2","1","12","1","[]","729209","2.99"
"5","0","0","2","3.0","12","3.0","[]","729209","0.79"
"4","0","0","1","3.0","12","3.0","[]","729209","4.98"
"5","0","0","3","3.0","12","4.0","[]","729209","5.49"
"2","0","0","3","2.0","12","1.0","[]","729209","2.49"
"5","0","0","2","0.0","12","0.0","[]","729209","0.74"
"4","0","0","3","2.0","12","2.0","[]","729209","3.24"
"6","0","0","1","0","12","0","[]","729209","0.00"
"2","0","0","1","0.0","12","2.0","[]","729209","79.99"
"5","0","0","1","5.0","12","5.0","[]","729209","1.97"
"2","0","0","1","2.0","12","1.0","[]","729209","0.00"
"5","0","0","1","0","12","0","[]","729209","0.00"
"5","0","0","1","4.0","12","5.0","[]","729209","1.98"
"7","0","0","2","6.0","12","4.0","[]","729209","1.49"
"5","0","0","2","4.0","12","4.0","[]","729209","0.43"
"5","0","0","1","4.0","12","5.0","[]","729209","0.79"
"2","0","0","3","2.0","12","2.0","[]","729209","2.99"
"3","0","0","3","3.0","12","3.0","[]","729209","1.49"
"7","0","0","1","0","12","0","[]","729209","1.95"
"0","0","0","1","0","12","0","[]","729209","1.00"
"5","0","0","1","0","12","0","[]","729209","9.98"
"3","0","0","1","0.0","12","6.0","[]","729209","1.22"
"6","0","0","2","4.0","12","4.0","[]","729209","0.79"
"10","0","0","1","10.0","12","10.0","[]","729209","26.00"
"5","0","0","3","4.0","12","4.0","[]","729209","0.52"
