"cmc","0.0","numOfColors","numOfReprints","power","rarity","toughness","keywords","releaseDate","price"
"1","38.028976626801466","1","6","0","14","0","26.187434241989447","728051","0.49"
"4","35.04145198613953","1","3","1.0","14","1.0","0","728051","0.31"
"6","17.237383944153567","1","1","0","14","0","23.54948717948718","728051","0.94"
"5","565.2496005222636","0","1","0.0","5","1.0","0","728051","0.26"
"2","1200.2662691886358","2","2","0","1","0","0","728051","0.19"
"3","102.4553484407977","1","2","1.0","14","1.0","0.6011627906976744","728051","9.00"
"3","15.127050610820234","1","5","0","14","0","0","728051","61.39"
"1","0","2","1","1.0","5","1.0","0","728051","0.39"
"5","314.8257512077295","1","1","0","5","0","0","728051","0.25"
"2","3.249079663532902","1","12","1.0","1","1.0","1.8372764338135212","728051","0.17"
"3","0","1","4","2.0","5","2.0","0","728051","0.27"
"1","7.48721140538547","1","1","1.0","1","1.0","0","728051","0.17"
"1","3.4461047561709752","1","1","1.0","1","1.0","0","728051","0.17"
"2","0","1","2","1.0","1","2.0","0","728051","0.17"
"1","57.613441105552226","1","3","0","14","0","0","728051","1.39"
"2","8.509272727272727","1","2","0","1","0","0","728051","0.18"
"1","10.719122372279603","1","6","1.0","1","1.0","0.20500000000000002","728051","0.19"
"3","20.00989318720708","1","2","0","1","0","0","728051","0.49"
"1","18.596972284063167","1","1","0","5","0","0","728051","0.22"
"4","28.435775549061347","0","2","0","5","0","9.377621591746502","728051","0.25"
"3","94.84254057684791","1","2","0","14","0","0","728051","6.59"
"1","76.09851496434582","1","1","1.0","5","1.0","0","728051","0.35"
"3","31.301459630212598","1","1","2.0","14","2.0","0","728051","0.68"
"0","28.334324346510936","0","2","0","14","0","0","728051","1.79"
"9","18.4850189813032","1","5","10.0","14","10.0","2.063905191873596","728051","1.89"
"4","23.279332222701505","1","4","4","5","4","2.063905191873596","728051","0.32"
"0","410.40308072776753","0","3","0","14","0","0","728051","0.89"
"2","0.6289473684210526","1","3","1.0","1","1.0","0.5312280701754387","728051","0.17"
"3","852.2031292005729","1","2","2.0","5","2.0","0","728051","0.27"
"3","0","1","1","2.0","14","3.0","0","728051","1.34"
"3","664.6333210437725","0","1","0","5","0","0","728051","0.25"
"2","111.0985007603254","1","3","0","1","0","0","728051","0.20"
"3","88.11618705637802","1","1","1.0","14","1.0","0","728051","0.68"
"5","108.00975871791957","1","1","0","14","0","0","728051","0.58"
"4","95.5621772173788","1","2","1.0","14","1.0","2.2592018779342715","728051","9.21"
"3","78.7733373944511","1","1","0","14","0","0","728051","1.64"
"1","5.116104756170975","1","4","0","5","0","1.8372764338135212","728051","0.29"
"4","8.55627363737486","1","5","2.0","1","2.0","0","728051","0.19"
"3","18.776894127024736","1","2","0","1","0","0","728051","0.28"
"3","7.138394416498251","1","2","2.0","5","2.0","0","728051","0.21"
"2","221.96794867763063","1","2","0","14","0","0","728051","1.03"
"1","10.343221966952447","1","6","1.0","1","1.0","0","728051","0.22"
"6","147.12759583371485","0","3","0","5","0","0","728051","0.59"
"2","2370.7285611111115","2","1","2.0","1","2.0","0","728051","0.19"
"5","25.86384073751452","1","1","0","14","0","0","728051","1.00"
"3","3.417367205542727","1","8","6.0","14","1.0","2.063905191873596","728051","9.68"
"4","127.60501718171062","0","1","0","5","0","0","728051","0.95"
"1","0","1","1","1.0","1","1.0","0","728051","0.18"
"2","0.0","2","2","1.0","1","1.0","0","728051","0.19"
"4","57.42157485217003","0","4","0","14","0","0","728051","0.44"
"3","11.81749096476849","1","3","1.0","5","4.0","0.5785714285714285","728051","0.22"
"3","10.957660493297467","0","1","0","5","0","0","731889","0.35"
"4","15.290905181911448","1","1","0","14","0","0","731889","0.36"
"1","15.080169400052474","1","1","0","5","0","1.8372764338135212","731889","0.23"
"4","65.66256000374447","1","1","2.0","1","3.0","1.8372764338135212","731889","0.19"
"5","11.81452587588217","1","1","2.0","1","1.0","0","731889","0.20"
"3","20.903223031941078","1","1","3.0","1","2.0","0","731889","0.19"
"10","33.87402456000144","1","1","0","14","0","0","731889","0.37"
"2","19.592879386951612","1","1","1.0","1","1.0","0","731889","0.17"
"3","100.32325136074334","1","1","0","1","0","0","731889","0.19"
"5","0","1","1","5.0","1","3.0","0","731889","0.18"
"7","24.772350661849412","1","1","4.0","14","4.0","0","731889","0.77"
"6","37.66476208328159","1","1","1.0","14","5.0","0","731889","0.79"
"4","75.27826989820258","1","1","5.0","14","5.0","2.063905191873596","731889","0.44"
"4","20.260436377485828","1","2","0","5","0","0","731889","0.00"
"6","6.8722675292358835","1","1","5.0","14","6.0","1.108888888888889","731889","0.79"
"4","47.15906986810266","1","1","3.0","5","3.0","0","731889","0.25"
"3","40.56906339550237","1","2","2.0","14","2.0","1.8372764338135212","731889","17.49"
"3","35.868129915517144","1","1","0","1","0","0","731889","0.18"
"1","14.692538141768484","1","1","1.0","1","1.0","0","731889","0.18"
"4","49.58055681918422","1","1","1.0","5","4.0","1.8372764338135212","731889","0.20"
"3","15.451828631321254","1","2","0","1","0","0","731889","0.18"
"5","24.196321955103535","1","1","3.0","1","3.0","0","731889","0.19"
"2","19.949094946184537","1","1","0.0","5","3.0","3.176246062627385","731889","0.24"
"7","8.700782343198613","1","1","3.0","5","3.0","0.20266666666666666","731889","0.22"
"0","159.5046069867642","0","1","0","5","0","0","731889","0.29"
"5","16.203904898527416","1","2","2.0","5","2.0","1.8814999999999997","731889","1.35"
"1","0","1","3","2.0","1","2.0","0.2036842105263158","731889","0.26"
"5","14.006057865876812","1","1","0","14","0","0","731889","0.37"
"2","20.610841511088434","0","1","0","14","0","0","731889","0.38"
"4","306.4819285780148","1","2","1.0","1","4.0","2.461868544600938","731889","0.16"
"3","39.91314243945552","1","1","3.0","1","3.0","0","731889","0.19"
"6","6.431576102461402","1","1","0","14","0","0","731889","4.49"
"2","19.35432398765667","1","1","1.0","1","1.0","1.8372764338135212","731889","0.17"
"3","13.795718758946656","1","1","0","1","0","2.2742105263157892","731889","0.19"
"1","10.359996213766667","1","1","0","1","0","2.2742105263157892","731889","0.17"
"2","50.51084794375542","1","1","0","5","0","0","731889","0.23"
"3","12.148010928766645","1","1","0","1","0","0","731889","0.17"
"1","17.042788727699435","1","1","1.0","1","1.0","0","731889","0.18"
"5","26.41243097443815","1","1","0","14","0","1.6110740203193072","731889","2.98"
"1","16.855228992359358","1","1","1.0","1","1.0","0","731889","0.37"
"1","24.205328223297844","0","1","0","5","0","0","731889","0.33"
"1","5.314906309917283","0","1","0","5","0","0","731889","0.47"
"3","18.067928536057984","1","1","3.0","5","1.0","0","731889","0.32"
"5","56.836992805950885","1","1","2.0","14","2.0","0","731889","2.99"
"3","10.280403997057633","1","2","2.0","1","2.0","0","731889","0.19"
"2","19.32047773714492","1","1","2.0","14","1.0","0.6011428571428571","731889","1.06"
"5","31.7092271774042","1","2","3.0","14","4.0","1.8814999999999997","731889","1.46"
"2","9.836611074735366","1","1","0","1","0","2.2742105263157892","731889","0.19"
"2","44.8345721060472","1","1","0","14","0","0","731889","3.41"
"8","5.055524269832825","1","1","7.0","14","7.0","1.108888888888889","731889","5.22"
"2","29.557805810619197","0","3","0","14","0","0","731889","25.29"
"1","10.54266197767118","1","2","0","1","0","0","731889","0.16"
"1","11.101640919036383","0","1","0","5","0","0","731889","0.28"
"1","22.521050167052632","1","3","0","5","0","0","731889","0.23"
"2","53.111447106047194","1","1","0","14","0","0","731889","1.09"
"2","12.187722583731786","1","1","1.0","1","1.0","0","731889","0.18"
"9","3.417367205542727","1","1","8.0","5","5.0","2.2665718585402623","731889","0.22"
"3","14.494066451393378","1","2","1.0","5","2.0","1.8814999999999997","731889","0.37"
"1","9.714375388415018","1","1","1.0","1","1.0","0","731889","0.19"
"4","9.383651280784433","1","1","0","1","0","0","731889","0.18"
"3","19.333549945495527","1","3","0","1","0","0","731889","0.19"
"5","15.976043865369693","1","2","3.0","1","2.0","1.8814999999999997","731889","0.29"
"7","18.47235952772963","1","2","6.0","14","6.0","1.108888888888889","731889","0.37"
"7","23.054757703973458","1","1","3.0","14","6.0","1.8372764338135212","731889","0.41"
"1","14.198562884349322","1","3","0","5","0","0","731889","0.22"
"4","19.27902999778268","1","1","0","5","0","2.2742105263157892","731889","0.26"
"2","130.96653880468017","1","1","0","14","0","0","731889","1.97"
"2","26.14052859424037","1","1","2.0","5","1.0","0.828863636363636","731889","0.22"
"1","12.64796198771525","1","1","0","1","0","0","731889","0.19"
"1","16.693617424242426","1","1","0.0","1","4","4.6944748773932865","731889","0.26"
"3","23.695244104061178","1","2","1.0","1","1.0","1.8814999999999997","731889","0.21"
"4","10.869986271118728","1","1","5.0","14","5.0","0","731889","0.37"
"2","57.51146108950226","1","1","0","14","0","0","731889","11.53"
"5","0.38023809523809526","1","1","4.0","5","4.0","0.20266666666666666","731889","0.20"
"5","17.189563828853892","1","1","0","1","0","0","731889","0.17"
"3","0","1","1","3.0","1","3.0","0","731889","0.18"
"4","6.437074792514743","1","1","0","14","0","0","731889","1.32"
"1","14.65133761390473","1","1","0","1","0","0","731889","0.25"
"2","13.714777731596827","1","1","0","14","0","0","731889","0.49"
"2","23.59403004863016","1","1","1.0","14","1.0","0","731889","0.30"
"5","17.165400954799512","1","1","0","1","0","0","731889","0.19"
"6","13.235928482163033","1","1","4.0","1","4.0","0","731889","0.19"
"7","5.479263878289828","1","1","3.0","5","5.0","2.039943100480188","731889","0.21"
"3","81.93270694455298","1","1","1.0","14","4.0","3.4583413007226227","731889","1.99"
"2","18.34598189515194","1","1","0","14","0","3.8852845466350967","731889","25.56"
"2","0","1","1","0","1","0","0","731889","0.18"
"1","21.18966822529889","1","1","0","5","0","0","731889","0.25"
"2","7.825461577451855","1","2","0","1","0","1.8372764338135212","731889","0.19"
"3","19.3388192443672","1","1","2.0","5","2.0","25.964019607843106","731889","0.22"
"5","6.621085233282517","1","1","0","5","0","0","731889","0.22"
"2","159.5057381327256","1","1","1.0","1","2.0","0","731889","0.19"
"7","1.545068027210884","1","1","7.0","5","4.0","2.0197103839556707","731889","0.22"
"3","9.383084557350033","1","1","0.0","5","2.0","0","731889","0.21"
"2","30.306152485407907","1","1","1.0","1","2.0","1.8372764338135212","731889","0.18"
"3","19.3388192443672","1","1","2.0","5","2.0","25.964019607843106","731889","0.21"
"3","19.3388192443672","1","1","2.0","5","2.0","25.964019607843106","731889","0.22"
"1","44.39513319598334","1","1","0","1","0","0","731889","0.20"
"3","58.60643972555636","1","1","2.0","14","2.0","0.6011428571428571","731889","1.89"
"3","19.3388192443672","1","1","2.0","5","2.0","25.964019607843106","731889","0.22"
"1","15.940122512965667","1","1","1.0","5","1.0","0.7792173913043478","731889","0.20"
"4","79.06823941123702","1","1","4.0","5","4.0","0","731889","0.22"
"2","26.617160137770227","1","2","2.0","1","1.0","1.8814999999999997","731889","0.22"
"5","12.94517827565277","1","1","2.0","1","5.0","1.8372764338135212","731889","0.18"
"3","48.69150756075269","1","1","2.0","14","3.0","0","731889","1.99"
"4","45.51218914489551","1","1","4.0","14","4.0","1.8372764338135212","731889","0.35"
"7","47.88736781463502","1","1","5.0","14","4.0","2.9461653227024103","731889","1.39"
"2","33.50806301257528","1","1","0","5","0","0","731889","0.21"
"3","11.81099807012395","1","1","0","14","0","0","731889","1.13"
"3","23.199835752243978","1","1","0","5","0","0","731889","0.23"
"4","21.589512323384735","1","2","3.0","14","2.0","0.6011428571428571","731889","1.91"
"4","6.4275806451612905","1","2","0","1","0","2.2742105263157892","731889","0.20"
"3","11.597575820744813","1","1","0","14","0","0","731889","4.30"
"3","50.44383914692742","1","1","0","5","0","2.063905191873596","731889","0.21"
"2","12.092900187209784","1","1","0","5","0","0","731889","0.22"
"3","69.85472946944878","0","1","0","14","0","0","731889","0.98"
"4","1.1959165154264975","1","1","1.0","1","1.0","0.6011428571428571","731889","0.19"
"3","20.677983676771934","1","1","0","5","0","0","731889","1.00"
"6","92.50847449741822","1","1","3.0","14","3.0","0","731889","2.74"
"2","44.06982105639619","1","1","0","14","0","0","731889","8.29"
"2","47.05751666453159","1","1","1.0","5","3.0","0","731889","1.18"
"4","16.006881342861124","1","1","0","1","0","0","731889","0.19"
"3","0.9760919540229885","1","1","2.0","14","1.0","0.6011428571428571","731889","0.82"
"5","16.05621946772602","1","1","2.0","5","2.0","0.6011428571428571","731889","0.31"
"6","65.66256000374447","1","3","4.0","5","4.0","1.8372764338135212","731889","0.21"
"4","23.615687273543177","1","2","0","5","0","0","731889","0.79"
"3","18.70175744461388","0","1","0","14","0","0","731889","0.31"
"3","12.369757927242938","1","1","0","5","0","0","731889","0.24"
"6","22.091342415032727","1","4","5.0","14","4.0","1.8814999999999997","731889","4.49"
"4","21.162798659165507","1","2","0","5","0","0","731889","0.33"
"2","69.39551714706217","1","1","0","5","0","0","731889","0.27"
"5","0","1","2","4.0","14","3.0","0","731889","0.74"
"4","24.56822666928005","1","3","2.0","1","2.0","1.8814999999999997","731889","0.69"
"3","19.3388192443672","1","2","2.0","5","2.0","25.964019607843106","731889","0.22"
"4","21.792678019283677","1","1","2.0","14","2.0","0","731889","7.09"
"3","19.816413135829393","1","2","0","5","0","0","731889","1.87"
"1","28.53217881610032","1","1","0","14","0","0","731889","0.45"
"1","9.61053995838789","1","1","1.0","1","1.0","0","731889","0.18"
"0","225.94623135739863","0","4","0","18","0","0","735777","196.17"
"0","202.84255927947655","0","2","0","18","0","0","735777","226.85"
"0","61.96214197764008","2","3","0","18","0","0","735777","77.73"
"0","61.96214197764008","2","3","0","18","0","0","735777","59.99"
"0","161.1444161322151","0","6","0","18","0","0","735777","114.57"
"0","61.96214197764008","2","3","0","18","0","0","735777","84.63"
"0","283.2590351056205","2","2","0","18","0","0","735777","46.64"
"0","161.1743173438888","0","2","0","18","0","0","735777","183.74"
"0","367.869329792163","0","2","0","18","0","0","735777","53.32"
"0","93.61310415539906","2","2","0","18","0","0","735777","98.73"
"0","0","2","2","0","18","0","0","735777","32.64"
"0","61.96214197764008","2","3","0","18","0","0","735777","65.33"
"0","194.35182671594228","0","4","0","18","0","0","735777","153.78"
"0","283.2590351056205","2","2","0","18","0","0","735777","47.65"
"0","0","2","2","0","18","0","0","735777","31.69"
"0","158.48165372233058","1","2","0","18","0","0","735777","34.55"
"0","273.94138965940925","0","3","0","18","0","0","735777","34.33"
"0","154.927707157823","0","4","0","18","0","0","735777","129.99"
"0","283.2590351056205","2","2","0","18","0","0","735777","49.19"
"0","0","2","2","0","18","0","0","735777","33.39"
"0","168.38514495826786","0","4","0","18","0","0","735777","110.36"
"0","0","2","2","0","18","0","0","735777","27.31"
"0","0","2","2","0","18","0","0","735777","30.49"
"0","168.6654344317559","0","4","0","18","0","0","735777","111.98"
"0","61.96214197764008","2","3","0","18","0","0","735777","67.32"
"0","283.2590351056205","2","2","0","18","0","0","735777","49.99"
"0","283.2590351056205","2","2","0","18","0","0","735777","45.27"
"0","192.63883251977896","0","4","0","18","0","0","735777","110.74"
"0","61.96214197764008","2","3","0","18","0","0","735777","76.38"
"0","61.96214197764008","2","3","0","18","0","0","735777","74.99"
"0","151.92538238072166","0","7","0","18","0","0","735777","76.18"
"0","61.96214197764008","2","3","0","18","0","0","735777","92.49"
"0","181.47001956884102","0","2","0","18","0","0","735777","202.98"
"0","283.2590351056205","2","2","0","18","0","0","735777","61.58"
"0","183.7765453306609","0","2","0","18","0","0","735777","106.47"
"0","283.2590351056205","2","2","0","18","0","0","735777","39.49"
